0.001   1.70E-02
0.01    1.70E-02
0.05    1.70E-02
0.1     1.70E-02
0.15    1.70E-02
0.2     1.70E-02
0.25    1.70E-02
0.3     1.70E-02
0.4     1.37E-02
0.5     7.03E-03
0.6     1.99E-03
0.7     1.00E-30
0.8     1.00E-30
0.9     1.00E-30
1       1.00E-30
1.1     1.00E-30
1.2     1.00E-30
1.3     1.00E-30
1.4     1.00E-30
1.5     1.00E-30
