4.000275 , 0.7600522 , Ellsworth-A (WGCEP, 2002, Eq 4.5a) , Geological Insight , Characteristic (Dsr=Ds),0.0,default,default,0.0
3.4461162 , 0.6547621 , Ellsworth-A (WGCEP, 2002, Eq 4.5a) , Geological Insight , Characteristic (Dsr=Ds),0.0,default,default,0.15
2.9129345 , 0.55345756 , Ellsworth-A (WGCEP, 2002, Eq 4.5a) , Geological Insight , Characteristic (Dsr=Ds),0.0,default,default,0.3
2.402117 , 0.45640224 , Ellsworth-A (WGCEP, 2002, Eq 4.5a) , Geological Insight , Characteristic (Dsr=Ds),0.0,default,default,0.44999999999999996
3.4442694 , 0.6544112 , Ellsworth-A (WGCEP, 2002, Eq 4.5a) , Geological Insight , Characteristic (Dsr=Ds),33.3,default,default,0.0
2.9735115 , 0.56496716 , Ellsworth-A (WGCEP, 2002, Eq 4.5a) , Geological Insight , Characteristic (Dsr=Ds),33.3,default,default,0.15
2.5237308 , 0.47950885 , Ellsworth-A (WGCEP, 2002, Eq 4.5a) , Geological Insight , Characteristic (Dsr=Ds),33.3,default,default,0.3
2.096314 , 0.39829966 , Ellsworth-A (WGCEP, 2002, Eq 4.5a) , Geological Insight , Characteristic (Dsr=Ds),33.3,default,default,0.44999999999999996
2.8882637 , 0.5487701 , Ellsworth-A (WGCEP, 2002, Eq 4.5a) , Geological Insight , Characteristic (Dsr=Ds),66.6,default,default,0.0
2.5009067 , 0.47517228 , Ellsworth-A (WGCEP, 2002, Eq 4.5a) , Geological Insight , Characteristic (Dsr=Ds),66.6,default,default,0.15
2.1345267 , 0.4055601 , Ellsworth-A (WGCEP, 2002, Eq 4.5a) , Geological Insight , Characteristic (Dsr=Ds),66.6,default,default,0.3
1.790511 , 0.3401971 , Ellsworth-A (WGCEP, 2002, Eq 4.5a) , Geological Insight , Characteristic (Dsr=Ds),66.6,default,default,0.44999999999999996
2.3322582 , 0.44312906 , Ellsworth-A (WGCEP, 2002, Eq 4.5a) , Geological Insight , Characteristic (Dsr=Ds),99.89999999999999,default,default,0.0
2.028302 , 0.38537738 , Ellsworth-A (WGCEP, 2002, Eq 4.5a) , Geological Insight , Characteristic (Dsr=Ds),99.89999999999999,default,default,0.15
1.745323 , 0.33161137 , Ellsworth-A (WGCEP, 2002, Eq 4.5a) , Geological Insight , Characteristic (Dsr=Ds),99.89999999999999,default,default,0.3
1.484708 , 0.2820945 , Ellsworth-A (WGCEP, 2002, Eq 4.5a) , Geological Insight , Characteristic (Dsr=Ds),99.89999999999999,default,default,0.44999999999999996
4.0173354 , 0.76329374 , Ellsworth-A (WGCEP, 2002, Eq 4.5a) , Geological Insight , Uniform/Boxcar (Dsr=Dr),0.0,default,default,0.0
3.4326031 , 0.6521946 , Ellsworth-A (WGCEP, 2002, Eq 4.5a) , Geological Insight , Uniform/Boxcar (Dsr=Dr),0.0,default,default,0.15
2.8686132 , 0.5450365 , Ellsworth-A (WGCEP, 2002, Eq 4.5a) , Geological Insight , Uniform/Boxcar (Dsr=Dr),0.0,default,default,0.3
2.3229496 , 0.44136044 , Ellsworth-A (WGCEP, 2002, Eq 4.5a) , Geological Insight , Uniform/Boxcar (Dsr=Dr),0.0,default,default,0.44999999999999996
3.46133 , 0.6576527 , Ellsworth-A (WGCEP, 2002, Eq 4.5a) , Geological Insight , Uniform/Boxcar (Dsr=Dr),33.3,default,default,0.0
2.9599984 , 0.5623997 , Ellsworth-A (WGCEP, 2002, Eq 4.5a) , Geological Insight , Uniform/Boxcar (Dsr=Dr),33.3,default,default,0.15
2.4794092 , 0.47108778 , Ellsworth-A (WGCEP, 2002, Eq 4.5a) , Geological Insight , Uniform/Boxcar (Dsr=Dr),33.3,default,default,0.3
2.0171466 , 0.38325787 , Ellsworth-A (WGCEP, 2002, Eq 4.5a) , Geological Insight , Uniform/Boxcar (Dsr=Dr),33.3,default,default,0.44999999999999996
2.9053245 , 0.5520116 , Ellsworth-A (WGCEP, 2002, Eq 4.5a) , Geological Insight , Uniform/Boxcar (Dsr=Dr),66.6,default,default,0.0
