32.45	-121.5	-9.466658
32.5	-121.5	-9.247532
32.55	-121.5	-9.028406
32.6	-121.5	-8.828295
32.65	-121.5	-8.628183
32.7	-121.5	-8.448584
32.75	-121.5	-8.268983
32.8	-121.5	-8.105957
32.85	-121.5	-7.942931
32.9	-121.5	-7.795941
32.95	-121.5	-7.648951
33	-121.5	-7.515603
33.05	-121.5	-7.382255
33.1	-121.5	-7.260862
33.15	-121.5	-7.139469
33.2	-121.5	-7.022691
33.25	-121.5	-6.905913
33.3	-121.5	-6.802179
33.35	-121.5	-6.698444
33.4	-121.5	-6.599874
33.45	-121.5	-6.501303
33.5	-121.5	-6.404586
33.55	-121.5	-6.30787
33.6	-121.5	-6.2107
33.65	-121.5	-6.113529
33.7	-121.5	-6.015311
33.75	-121.5	-5.917093
33.8	-121.5	-5.81932
33.85	-121.5	-5.721547
33.9	-121.5	-5.627349
33.95	-121.5	-5.533152
34	-121.5	-5.44619
34.05	-121.5	-5.359229
34.1	-121.5	-5.2827
34.15	-121.5	-5.20617
34.2	-121.5	-5.142366
34.25	-121.5	-5.078563
34.3	-121.5	-5.028786
34.35	-121.5	-4.979009
34.4	-121.5	-4.943372
34.45	-121.5	-4.907736
34.5	-121.5	-4.886588
34.55	-121.5	-4.86544
34.6	-121.5	-4.857186
34.65	-121.5	-4.848932
34.7	-121.5	-4.85116
34.75	-121.5	-4.853388
34.8	-121.5	-4.862061
34.85	-121.5	-4.870734
34.9	-121.5	-4.879451
34.95	-121.5	-4.888168
35	-121.5	-4.889469
35.05	-121.5	-4.89077
35.1	-121.5	-4.878254
35.15	-121.5	-4.865738
35.2	-121.5	-4.831201
35.25	-121.5	-4.796664
35.3	-121.5	-4.74514
35.35	-121.5	-4.693616
35.4	-121.5	-4.642101
35.45	-121.5	-4.590585
35.5	-121.5	-4.54225
35.55	-121.5	-4.493914
35.6	-121.5	-4.460157
35.65	-121.5	-4.4264
35.7	-121.5	-4.404152
35.75	-121.5	-4.381903
35.8	-121.5	-4.361739
35.85	-121.5	-4.341575
35.9	-121.5	-4.315737
35.95	-121.5	-4.289899
36	-121.5	-4.258608
36.05	-121.5	-4.227316
36.1	-121.5	-4.188689
36.15	-121.5	-4.150063
36.2	-121.5	-4.108927
36.25	-121.5	-4.067791
36.3	-121.5	-4.028945
36.35	-121.5	-3.990099
36.4	-121.5	-3.959769
36.45	-121.5	-3.929438
36.5	-121.5	-3.925752
36.55	-121.5	-3.922066
32.45	-121.45	-9.320758
32.5	-121.45	-9.101841
32.55	-121.45	-8.882715
32.6	-121.45	-8.683929
32.65	-121.45	-8.483818
32.7	-121.45	-8.304218
32.75	-121.45	-8.125735
32.8	-121.45	-7.964189
32.85	-121.45	-7.801163
32.9	-121.45	-7.655937
32.95	-121.45	-7.508946
33	-121.45	-7.375598
33.05	-121.45	-7.24468
33.1	-121.45	-7.126748
33.15	-121.45	-7.005355
33.2	-121.45	-6.888577
33.25	-121.45	-6.775036
33.3	-121.45	-6.67695
33.35	-121.45	-6.573216
33.4	-121.45	-6.481512
33.45	-121.45	-6.382941
33.5	-121.45	-6.286225
33.55	-121.45	-6.197709
33.6	-121.45	-6.109698
33.65	-121.45	-6.012527
33.7	-121.45	-5.91431
33.75	-121.45	-5.825393
33.8	-121.45	-5.736093
