CY HW for period   0.010 Min Mag is  6.050
 79  1 2.7993E-03
 80  1 2.7304E-03
 81  1 2.6639E-03
 82  1 2.5997E-03
 83  1 2.5379E-03
 84  1 2.4783E-03
 85  1 2.4207E-03
 86  1 2.3651E-03
 87  1 2.3113E-03
 88  1 2.2594E-03
 89  1 2.2092E-03
 90  1 2.1606E-03
 91  1 2.1136E-03
 92  1 2.0681E-03
 93  1 2.0241E-03
 94  1 1.9815E-03
 95  1 1.9402E-03
 96  1 1.9001E-03
 97  1 1.8613E-03
 98  1 1.8236E-03
 99  1 1.7871E-03
100  1 1.7517E-03
101  1 1.7172E-03
102  1 1.6838E-03
103  1 1.6514E-03
104  1 1.6199E-03
105  1 1.5892E-03
106  1 1.5595E-03
107  1 1.5305E-03
108  1 1.5024E-03
109  1 1.4750E-03
110  1 1.4484E-03
111  1 1.4224E-03
112  1 1.3972E-03
113  1 1.3726E-03
114  1 1.3487E-03
115  1 1.3254E-03
116  1 1.3026E-03
117  1 1.2805E-03
118  1 1.2589E-03
119  1 1.2379E-03
120  1 1.2173E-03
121  1 1.1973E-03
122  1 1.1778E-03
123  1 1.1587E-03
124  1 1.1401E-03
125  1 1.1220E-03
126  1 1.1043E-03
127  1 1.0870E-03
128  1 1.0700E-03
129  1 1.0535E-03
130  1 1.0374E-03
131  1 1.0217E-03
132  1 1.0062E-03
133  1 9.9115E-04
134  1 9.7645E-04
135  1 9.6203E-04
136  1 9.4794E-04
137  1 9.3416E-04
138  1 9.2068E-04
139  1 9.0749E-04
140  1 8.9458E-04
141  1 8.8196E-04
142  1 8.6956E-04
143  1 8.5747E-04
144  1 8.4559E-04
145  1 8.3398E-04
146  1 8.2261E-04
147  1 8.1144E-04
148  1 8.0053E-04
149  1 7.8981E-04
150  1 7.7932E-04
151  1 7.6904E-04
152  1 7.5898E-04
153  1 7.4907E-04
154  1 7.3941E-04
155  1 7.2989E-04
156  1 7.2057E-04
157  1 7.1145E-04
158  1 7.0246E-04
159  1 6.9366E-04
160  1 6.8503E-04
161  1 6.7654E-04
162  1 6.6824E-04
163  1 6.6007E-04
164  1 6.5205E-04
165  1 6.4417E-04
166  1 6.3644E-04
167  1 6.2886E-04
168  1 6.2141E-04
169  1 6.1408E-04
170  1 6.0689E-04
171  1 5.9981E-04
172  1 5.9288E-04
173  1 5.8604E-04
174  1 5.7935E-04
175  1 5.7275E-04
176  1 5.6628E-04
177  1 5.5990E-04
178  1 5.5365E-04
179  1 5.4748E-04
180  1 5.4144E-04
181  1 5.3548E-04
182  1 5.2960E-04
183  1 5.2384E-04
184  1 5.1816E-04
185  1 5.1260E-04
186  1 5.0712E-04
187  1 5.0171E-04
188  1 4.9641E-04
189  1 4.9117E-04
190  1 4.8603E-04
191  1 4.8097E-04
192  1 4.7597E-04
193  1 4.7107E-04
194  1 4.6624E-04
195  1 4.6150E-04
196  1 0.0000E+00
197  1 0.0000E+00
198  1 0.0000E+00
199  1 0.0000E+00
200  1 0.0000E+00
  0  2 1.5762E-01
  1  2 1.6992E-01
  2  2 1.6992E-01
  3  2 1.6992E-01
  4  2 1.6966E-01
  5  2 1.6616E-01
  6  2 1.5913E-01
  7  2 1.4954E-01
  8  2 1.2759E-01
  9  2 1.1676E-01
 10  2 1.0658E-01
 11  2 9.7129E-02
 12  2 8.8437E-02
 13  2 8.0503E-02
 14  2 7.3358E-02
 15  2 6.6934E-02
 16  2 6.1197E-02
 17  2 5.6065E-02
 18  2 5.1476E-02
 19  2 4.7355E-02
 20  2 4.3660E-02
 21  2 4.0350E-02
 22  2 3.7378E-02
 23  2 3.4697E-02
 24  2 3.2277E-02
 25  2 3.0085E-02
 26  2 2.8090E-02
 27  2 2.6274E-02
 28  2 2.4615E-02
 29  2 2.3098E-02
 30  2 2.1711E-02
 31  2 2.0441E-02
 32  2 1.9277E-02
 33  2 1.8208E-02
 34  2 1.7222E-02
 35  2 1.6312E-02
 36  2 1.5471E-02
 37  2 1.4692E-02
 38  2 1.3969E-02
 39  2 1.3296E-02
 40  2 1.2670E-02
 41  2 1.2086E-02
 42  2 1.1540E-02
 43  2 1.1030E-02
 44  2 1.0552E-02
 45  2 1.0103E-02
 46  2 9.6819E-03
 47  2 9.2852E-03
 48  2 8.9121E-03
 49  2 8.5601E-03
 50  2 7.6171E-03
 51  2 7.3359E-03
 52  2 7.0693E-03
 53  2 6.8165E-03
 54  2 6.5761E-03
 55  2 6.3479E-03
 56  2 6.1306E-03
 57  2 5.9238E-03
 58  2 5.7268E-03
 59  2 5.5392E-03
 60  2 5.3605E-03
 61  2 5.1905E-03
 62  2 5.0281E-03
 63  2 4.8733E-03
 64  2 4.7254E-03
 65  2 4.5841E-03
 66  2 4.4490E-03
 67  2 4.3196E-03
 68  2 4.1959E-03
 69  2 4.0773E-03
 70  2 3.9637E-03
 71  2 3.8546E-03
 72  2 3.7501E-03
 73  2 3.6496E-03
 74  2 3.5531E-03
 75  2 3.4603E-03
 76  2 3.3712E-03
 77  2 3.2854E-03
 78  2 3.2028E-03
 79  2 3.1233E-03
 80  2 3.0467E-03
 81  2 2.9728E-03
 82  2 2.9016E-03
 83  2 2.8329E-03
 84  2 2.7665E-03
 85  2 2.7026E-03
 86  2 2.6407E-03
 87  2 2.5809E-03
 88  2 2.5232E-03
 89  2 2.4673E-03
 90  2 2.4133E-03
 91  2 2.3610E-03
 92  2 2.3104E-03
 93  2 2.2614E-03
 94  2 2.2139E-03
 95  2 2.1679E-03
 96  2 2.1233E-03
 97  2 2.0800E-03
 98  2 2.0381E-03
 99  2 1.9974E-03
100  2 1.9579E-03
101  2 1.9196E-03
102  2 1.8824E-03
103  2 1.8462E-03
104  2 1.8111E-03
105  2 1.7769E-03
106  2 1.7437E-03
107  2 1.7115E-03
108  2 1.6801E-03
109  2 1.6495E-03
110  2 1.6198E-03
111  2 1.5909E-03
112  2 1.5627E-03
113  2 1.5353E-03
114  2 1.5086E-03
115  2 1.4826E-03
116  2 1.4572E-03
117  2 1.4325E-03
118  2 1.4084E-03
119  2 1.3849E-03
120  2 1.3620E-03
121  2 1.3397E-03
122  2 1.3179E-03
123  2 1.2966E-03
124  2 1.2758E-03
125  2 1.2555E-03
126  2 1.2358E-03
127  2 1.2164E-03
128  2 1.1976E-03
129  2 1.1791E-03
130  2 1.1611E-03
131  2 1.1435E-03
132  2 1.1262E-03
133  2 1.1094E-03
134  2 1.0929E-03
135  2 1.0769E-03
136  2 1.0611E-03
137  2 1.0457E-03
138  2 1.0306E-03
139  2 1.0159E-03
140  2 1.0014E-03
141  2 9.8733E-04
142  2 9.7350E-04
143  2 9.5997E-04
144  2 9.4670E-04
145  2 9.3371E-04
146  2 9.2098E-04
147  2 9.0852E-04
148  2 8.9630E-04
149  2 8.8434E-04
150  2 8.7261E-04
151  2 8.6109E-04
152  2 8.4985E-04
153  2 8.3878E-04
154  2 8.2795E-04
155  2 8.1731E-04
156  2 8.0687E-04
157  2 7.9668E-04
158  2 7.8663E-04
159  2 7.7679E-04
160  2 7.6712E-04
161  2 7.5763E-04
162  2 7.4831E-04
163  2 7.3920E-04
164  2 7.3022E-04
165  2 7.2140E-04
166  2 7.1276E-04
167  2 7.0427E-04
168  2 6.9592E-04
169  2 6.8774E-04
170  2 6.7969E-04
171  2 6.7178E-04
172  2 6.6401E-04
173  2 6.5639E-04
174  2 6.4889E-04
175  2 6.4149E-04
176  2 6.3426E-04
177  2 6.2713E-04
178  2 6.2011E-04
179  2 6.1323E-04
180  2 6.0645E-04
181  2 5.9978E-04
182  2 5.9323E-04
183  2 5.8679E-04
184  2 5.8044E-04
185  2 5.7420E-04
186  2 5.6807E-04
187  2 5.6202E-04
188  2 5.5608E-04
189  2 5.5024E-04
190  2 5.4446E-04
191  2 5.3881E-04
192  2 5.3322E-04
193  2 5.2773E-04
194  2 5.2231E-04
195  2 0.0000E+00
196  2 0.0000E+00
197  2 0.0000E+00
198  2 0.0000E+00
199  2 0.0000E+00
200  2 0.0000E+00
  0  3 1.9096E-01
  1  3 2.0028E-01
  2  3 2.0028E-01
  3  3 2.0028E-01
  4  3 1.9424E-01
  5  3 1.8717E-01
  6  3 1.7670E-01
  7  3 1.6413E-01
  8  3 1.5098E-01
  9  3 1.3806E-01
 10  3 1.2588E-01
 11  3 1.1463E-01
 12  3 1.0436E-01
 13  3 9.5020E-02
 14  3 8.6557E-02
 15  3 7.8951E-02
 16  3 7.2139E-02
 17  3 6.6043E-02
 18  3 6.0601E-02
 19  3 5.5723E-02
 20  3 4.7404E-02
 21  3 4.3871E-02
 22  3 4.0689E-02
 23  3 3.7821E-02
 24  3 3.5227E-02
 25  3 3.2871E-02
 26  3 3.0731E-02
 27  3 2.8776E-02
 28  3 2.6992E-02
 29  3 2.5355E-02
 30  3 2.3853E-02
 31  3 2.2476E-02
 32  3 2.1212E-02
 33  3 2.0048E-02
 34  3 1.8976E-02
 35  3 1.7985E-02
 36  3 1.7068E-02
 37  3 1.6218E-02
 38  3 1.5428E-02
 39  3 1.4693E-02
 40  3 1.4008E-02
 41  3 1.3369E-02
 42  3 1.2772E-02
 43  3 1.2213E-02
 44  3 1.1688E-02
 45  3 1.1197E-02
 46  3 1.0734E-02
 47  3 1.0299E-02
 48  3 9.8891E-03
 49  3 9.5024E-03
 50  3 8.4658E-03
 51  3 8.1564E-03
 52  3 7.8632E-03
 53  3 7.5847E-03
 54  3 7.3204E-03
 55  3 7.0688E-03
 56  3 6.8297E-03
 57  3 6.6018E-03
 58  3 6.3846E-03
 59  3 6.1774E-03
 60  3 5.9798E-03
 61  3 5.7910E-03
 62  3 5.6108E-03
 63  3 5.4389E-03
 64  3 5.2747E-03
 65  3 5.1178E-03
 66  3 4.9675E-03
 67  3 4.8239E-03
 68  3 4.6863E-03
 69  3 4.5545E-03
 70  3 4.4281E-03
 71  3 4.3069E-03
 72  3 4.1904E-03
 73  3 4.0787E-03
 74  3 3.9712E-03
 75  3 3.8681E-03
 76  3 3.7688E-03
 77  3 3.6732E-03
 78  3 3.5813E-03
 79  3 3.4926E-03
 80  3 3.4073E-03
 81  3 3.3250E-03
 82  3 3.2455E-03
 83  3 3.1690E-03
 84  3 3.0951E-03
 85  3 3.0236E-03
 86  3 2.9547E-03
 87  3 2.8880E-03
 88  3 2.8236E-03
 89  3 2.7613E-03
 90  3 2.7010E-03
 91  3 2.6427E-03
 92  3 2.5862E-03
 93  3 2.5315E-03
 94  3 2.4784E-03
 95  3 2.4271E-03
 96  3 2.3773E-03
 97  3 2.3290E-03
 98  3 2.2822E-03
 99  3 2.2367E-03
100  3 2.1926E-03
101  3 2.1498E-03
102  3 2.1082E-03
103  3 2.0678E-03
104  3 2.0285E-03
105  3 1.9904E-03
106  3 1.9533E-03
107  3 1.9172E-03
108  3 1.8821E-03
109  3 1.8480E-03
110  3 1.8147E-03
111  3 1.7824E-03
112  3 1.7509E-03
113  3 1.7202E-03
114  3 1.6904E-03
115  3 1.6613E-03
116  3 1.6329E-03
117  3 1.6053E-03
118  3 1.5783E-03
119  3 1.5520E-03
120  3 1.5264E-03
121  3 1.5014E-03
122  3 1.4770E-03
123  3 1.4532E-03
124  3 1.4299E-03
125  3 1.4073E-03
126  3 1.3851E-03
127  3 1.3635E-03
128  3 1.3423E-03
129  3 1.3217E-03
130  3 1.3015E-03
131  3 1.2818E-03
132  3 1.2625E-03
133  3 1.2436E-03
134  3 1.2252E-03
135  3 1.2072E-03
136  3 1.1896E-03
137  3 1.1723E-03
138  3 1.1554E-03
139  3 1.1389E-03
140  3 1.1227E-03
141  3 1.1069E-03
142  3 1.0914E-03
143  3 1.0763E-03
144  3 1.0614E-03
145  3 1.0468E-03
146  3 1.0326E-03
147  3 1.0186E-03
148  3 1.0049E-03
149  3 9.9152E-04
150  3 9.7838E-04
151  3 9.6549E-04
152  3 9.5286E-04
153  3 9.4046E-04
154  3 9.2833E-04
155  3 9.1641E-04
156  3 9.0473E-04
157  3 8.9325E-04
158  3 8.8203E-04
159  3 8.7098E-04
160  3 8.6016E-04
161  3 8.4952E-04
162  3 8.3910E-04
163  3 8.2885E-04
164  3 8.1879E-04
165  3 8.0893E-04
166  3 7.9923E-04
167  3 7.8970E-04
168  3 7.8036E-04
169  3 7.7117E-04
170  3 7.6215E-04
171  3 7.5329E-04
172  3 7.4457E-04
173  3 7.3601E-04
174  3 7.2760E-04
175  3 7.1932E-04
176  3 7.1119E-04
177  3 7.0321E-04
178  3 6.9534E-04
179  3 6.8762E-04
180  3 6.8002E-04
181  3 6.7255E-04
182  3 6.6521E-04
183  3 6.5795E-04
184  3 6.5087E-04
185  3 6.4385E-04
186  3 6.3697E-04
187  3 6.3020E-04
188  3 6.2353E-04
189  3 6.1698E-04
190  3 6.1053E-04
191  3 6.0416E-04
192  3 5.9791E-04
193  3 5.9174E-04
194  3 0.0000E+00
195  3 0.0000E+00
196  3 0.0000E+00
197  3 0.0000E+00
198  3 0.0000E+00
199  3 0.0000E+00
200  3 0.0000E+00
  0  4 2.3749E-01
  1  4 2.3339E-01
  2  4 2.3339E-01
  3  4 2.3339E-01
  4  4 2.3339E-01
  5  4 2.2724E-01
  6  4 2.0931E-01
  7  4 1.9553E-01
  8  4 1.7994E-01
  9  4 1.6441E-01
 10  4 1.4968E-01
 11  4 1.3610E-01
 12  4 1.2375E-01
 13  4 1.1260E-01
 14  4 1.0256E-01
 15  4 9.3509E-02
 16  4 8.5407E-02
 17  4 7.8141E-02
 18  4 7.1649E-02
 19  4 6.5839E-02
 20  4 6.0632E-02
 21  4 5.5951E-02
 22  4 5.1735E-02
 23  4 4.7936E-02
 24  4 4.4518E-02
 25  4 4.1429E-02
 26  4 3.8628E-02
 27  4 3.6087E-02
 28  4 3.3770E-02
 29  4 3.1658E-02
 30  4 2.9725E-02
 31  4 2.7952E-02
 32  4 2.6322E-02
 33  4 2.4821E-02
 34  4 2.3440E-02
 35  4 2.2169E-02
 36  4 2.0995E-02
 37  4 1.9910E-02
 38  4 1.8905E-02
 39  4 1.7972E-02
 40  4 1.7105E-02
 41  4 1.6298E-02
 42  4 1.5546E-02
 43  4 1.4843E-02
 44  4 1.4186E-02
 45  4 1.3570E-02
 46  4 1.2993E-02
 47  4 1.2450E-02
 48  4 1.1941E-02
 49  4 1.1461E-02
 50  4 9.7982E-03
 51  4 9.4375E-03
 52  4 9.0959E-03
 53  4 8.7715E-03
 54  4 8.4640E-03
 55  4 8.1715E-03
 56  4 7.8936E-03
 57  4 7.6290E-03
 58  4 7.3769E-03
 59  4 7.1366E-03
 60  4 6.9075E-03
 61  4 6.6886E-03
 62  4 6.4795E-03
 63  4 6.2795E-03
 64  4 6.0882E-03
 65  4 5.9052E-03
 66  4 5.7301E-03
 67  4 5.5627E-03
 68  4 5.4024E-03
 69  4 5.2488E-03
 70  4 5.1017E-03
 71  4 4.9607E-03
 72  4 4.8252E-03
 73  4 4.6953E-03
 74  4 4.5704E-03
 75  4 4.4505E-03
 76  4 4.3352E-03
 77  4 4.2242E-03
 78  4 4.1174E-03
 79  4 4.0146E-03
 80  4 3.9156E-03
 81  4 3.8201E-03
 82  4 3.7281E-03
 83  4 3.6393E-03
 84  4 3.5537E-03
 85  4 3.4709E-03
 86  4 3.3911E-03
 87  4 3.3139E-03
 88  4 3.2393E-03
 89  4 3.1672E-03
 90  4 3.0975E-03
 91  4 3.0300E-03
 92  4 2.9647E-03
 93  4 2.9014E-03
 94  4 2.8402E-03
 95  4 2.7809E-03
 96  4 2.7233E-03
 97  4 2.6676E-03
 98  4 2.6135E-03
 99  4 2.5610E-03
100  4 2.5101E-03
101  4 2.4606E-03
102  4 2.4127E-03
103  4 2.3661E-03
104  4 2.3208E-03
105  4 2.2768E-03
106  4 2.2341E-03
107  4 2.1925E-03
108  4 2.1520E-03
109  4 2.1127E-03
110  4 2.0744E-03
111  4 2.0372E-03
112  4 2.0009E-03
113  4 1.9656E-03
114  4 1.9312E-03
115  4 1.8977E-03
116  4 1.8651E-03
117  4 1.8333E-03
118  4 1.8023E-03
119  4 1.7721E-03
120  4 1.7426E-03
121  4 1.7138E-03
122  4 1.6858E-03
123  4 1.6584E-03
124  4 1.6317E-03
125  4 1.6056E-03
126  4 1.5802E-03
127  4 1.5553E-03
128  4 1.5310E-03
129  4 1.5073E-03
130  4 1.4842E-03
131  4 1.4615E-03
132  4 1.4394E-03
133  4 1.4177E-03
134  4 1.3966E-03
135  4 1.3759E-03
136  4 1.3556E-03
137  4 1.3358E-03
138  4 1.3165E-03
139  4 1.2975E-03
140  4 1.2790E-03
141  4 1.2608E-03
142  4 1.2430E-03
143  4 1.2257E-03
144  4 1.2086E-03
145  4 1.1920E-03
146  4 1.1756E-03
147  4 1.1596E-03
148  4 1.1439E-03
149  4 1.1285E-03
150  4 1.1134E-03
151  4 1.0987E-03
152  4 1.0842E-03
153  4 1.0701E-03
154  4 1.0562E-03
155  4 1.0425E-03
156  4 1.0291E-03
157  4 1.0160E-03
158  4 1.0031E-03
159  4 9.9048E-04
160  4 9.7807E-04
161  4 9.6591E-04
162  4 9.5398E-04
163  4 9.4225E-04
164  4 9.3075E-04
165  4 9.1945E-04
166  4 9.0837E-04
167  4 8.9746E-04
168  4 8.8676E-04
169  4 8.7628E-04
170  4 8.6595E-04
171  4 8.5582E-04
172  4 8.4584E-04
173  4 8.3606E-04
174  4 8.2644E-04
175  4 8.1700E-04
176  4 8.0768E-04
177  4 7.9857E-04
178  4 7.8957E-04
179  4 7.8075E-04
180  4 7.7208E-04
181  4 7.6352E-04
182  4 7.5514E-04
183  4 7.4688E-04
184  4 7.3875E-04
185  4 7.3078E-04
186  4 7.2291E-04
187  4 7.1517E-04
188  4 7.0757E-04
189  4 7.0006E-04
190  4 6.9270E-04
191  4 6.8544E-04
192  4 6.7831E-04
193  4 6.7128E-04
194  4 0.0000E+00
195  4 0.0000E+00
196  4 0.0000E+00
197  4 0.0000E+00
198  4 0.0000E+00
199  4 0.0000E+00
200  4 0.0000E+00
  0  5 2.8659E-01
  1  5 2.7613E-01
  2  5 2.7613E-01
  3  5 2.7613E-01
  4  5 2.7613E-01
  5  5 2.5717E-01
  6  5 2.4658E-01
  7  5 2.3363E-01
  8  5 1.9741E-01
  9  5 1.7923E-01
 10  5 1.6257E-01
 11  5 1.4750E-01
 12  5 1.3400E-01
 13  5 1.2193E-01
 14  5 1.1110E-01
 15  5 1.0141E-01
 16  5 9.2744E-02
 17  5 8.4996E-02
 18  5 7.8048E-02
 19  5 7.1829E-02
 20  5 6.6248E-02
 21  5 6.1230E-02
 22  5 5.6697E-02
 23  5 5.2605E-02
 24  5 4.8910E-02
 25  5 4.5564E-02
 26  5 4.2532E-02
 27  5 3.9772E-02
 28  5 3.7259E-02
 29  5 3.4961E-02
 30  5 3.2857E-02
 31  5 3.0926E-02
 32  5 2.9150E-02
 33  5 2.7511E-02
 34  5 2.5999E-02
 35  5 2.4602E-02
 36  5 2.3312E-02
 37  5 2.2119E-02
 38  5 2.1012E-02
 39  5 1.9985E-02
 40  5 1.9029E-02
 41  5 1.8138E-02
 42  5 1.7307E-02
 43  5 1.6532E-02
 44  5 1.5805E-02
 45  5 1.5125E-02
 46  5 1.4486E-02
 47  5 1.3886E-02
 48  5 1.3322E-02
 49  5 1.2791E-02
 50  5 1.0948E-02
 51  5 1.0549E-02
 52  5 1.0169E-02
 53  5 9.8100E-03
 54  5 9.4684E-03
 55  5 9.1441E-03
 56  5 8.8356E-03
 57  5 8.5419E-03
 58  5 8.2620E-03
 59  5 7.9954E-03
 60  5 7.7408E-03
 61  5 7.4977E-03
 62  5 7.2654E-03
 63  5 7.0433E-03
 64  5 6.8309E-03
 65  5 6.6273E-03
 66  5 6.4324E-03
 67  5 6.2455E-03
 68  5 6.0662E-03
 69  5 5.8943E-03
 70  5 5.7296E-03
 71  5 5.5714E-03
 72  5 5.4199E-03
 73  5 5.2742E-03
 74  5 5.1343E-03
 75  5 5.0000E-03
 76  5 4.8706E-03
 77  5 4.7463E-03
 78  5 4.6266E-03
 79  5 4.5113E-03
 80  5 4.4002E-03
 81  5 4.2932E-03
 82  5 4.1900E-03
 83  5 4.0905E-03
 84  5 3.9943E-03
 85  5 3.9016E-03
 86  5 3.8119E-03
 87  5 3.7254E-03
 88  5 3.6417E-03
 89  5 3.5608E-03
 90  5 3.4825E-03
 91  5 3.4067E-03
 92  5 3.3334E-03
 93  5 3.2624E-03
 94  5 3.1937E-03
 95  5 3.1270E-03
 96  5 3.0624E-03
 97  5 2.9998E-03
 98  5 2.9391E-03
 99  5 2.8801E-03
100  5 2.8229E-03
101  5 2.7675E-03
102  5 2.7136E-03
103  5 2.6612E-03
104  5 2.6103E-03
105  5 2.5609E-03
106  5 2.5129E-03
107  5 2.4662E-03
108  5 2.4207E-03
109  5 2.3765E-03
110  5 2.3335E-03
111  5 2.2916E-03
112  5 2.2509E-03
113  5 2.2112E-03
114  5 2.1726E-03
115  5 2.1349E-03
116  5 2.0982E-03
117  5 2.0624E-03
118  5 2.0276E-03
119  5 1.9936E-03
120  5 1.9605E-03
121  5 1.9281E-03
122  5 1.8966E-03
123  5 1.8658E-03
124  5 1.8358E-03
125  5 1.8064E-03
126  5 1.7778E-03
127  5 1.7498E-03
128  5 1.7225E-03
129  5 1.6958E-03
130  5 1.6698E-03
131  5 1.6443E-03
132  5 1.6194E-03
133  5 1.5951E-03
134  5 1.5713E-03
135  5 1.5480E-03
136  5 1.5252E-03
137  5 1.5029E-03
138  5 1.4811E-03
139  5 1.4598E-03
140  5 1.4389E-03
141  5 1.4185E-03
142  5 1.3985E-03
143  5 1.3789E-03
144  5 1.3598E-03
145  5 1.3410E-03
146  5 1.3226E-03
147  5 1.3046E-03
148  5 1.2869E-03
149  5 1.2696E-03
150  5 1.2527E-03
151  5 1.2360E-03
152  5 1.2197E-03
153  5 1.2038E-03
154  5 1.1881E-03
155  5 1.1727E-03
156  5 1.1577E-03
157  5 1.1429E-03
158  5 1.1284E-03
159  5 1.1142E-03
160  5 1.1002E-03
161  5 1.0865E-03
162  5 1.0731E-03
163  5 1.0599E-03
164  5 1.0469E-03
165  5 1.0342E-03
166  5 1.0217E-03
167  5 1.0095E-03
168  5 9.9740E-04
169  5 9.8557E-04
170  5 9.7396E-04
171  5 9.6253E-04
172  5 9.5131E-04
173  5 9.4028E-04
174  5 9.2946E-04
175  5 9.1881E-04
176  5 9.0835E-04
177  5 8.9806E-04
178  5 8.8794E-04
179  5 8.7798E-04
180  5 8.6822E-04
181  5 8.5861E-04
182  5 8.4916E-04
183  5 8.3988E-04
184  5 8.3073E-04
185  5 8.2174E-04
186  5 8.1287E-04
187  5 8.0417E-04
188  5 7.9558E-04
189  5 7.8715E-04
190  5 7.7886E-04
191  5 7.7070E-04
192  5 7.6265E-04
193  5 0.0000E+00
194  5 0.0000E+00
195  5 0.0000E+00
196  5 0.0000E+00
197  5 0.0000E+00
198  5 0.0000E+00
199  5 0.0000E+00
200  5 0.0000E+00
  0  6 3.4130E-01
  1  6 3.1640E-01
  2  6 3.1640E-01
  3  6 3.1640E-01
  4  6 3.1640E-01
  5  6 3.0287E-01
  6  6 2.7704E-01
  7  6 2.6224E-01
  8  6 2.4054E-01
  9  6 1.9590E-01
 10  6 1.7693E-01
 11  6 1.6022E-01
 12  6 1.4545E-01
 13  6 1.3236E-01
 14  6 1.2072E-01
 15  6 1.1030E-01
 16  6 1.0102E-01
 17  6 9.2729E-02
 18  6 8.5292E-02
 19  6 7.8619E-02
 20  6 7.2628E-02
 21  6 6.7224E-02
 22  6 6.2348E-02
 23  6 5.7931E-02
 24  6 5.3921E-02
 25  6 5.0291E-02
 26  6 4.6989E-02
 27  6 4.3987E-02
 28  6 4.1245E-02
 29  6 3.8737E-02
 30  6 3.6438E-02
 31  6 3.4326E-02
 32  6 3.2380E-02
 33  6 3.0587E-02
 34  6 2.8927E-02
 35  6 2.7392E-02
 36  6 2.5969E-02
 37  6 2.4649E-02
 38  6 2.3426E-02
 39  6 2.2289E-02
 40  6 2.1231E-02
 41  6 2.0245E-02
 42  6 1.9325E-02
 43  6 1.8463E-02
 44  6 1.7658E-02
 45  6 1.6902E-02
 46  6 1.6194E-02
 47  6 1.5528E-02
 48  6 1.4901E-02
 49  6 1.4311E-02
 50  6 1.2262E-02
 51  6 1.1817E-02
 52  6 1.1395E-02
 53  6 1.0994E-02
 54  6 1.0615E-02
 55  6 1.0253E-02
 56  6 9.9098E-03
 57  6 9.5826E-03
 58  6 9.2711E-03
 59  6 8.9739E-03
 60  6 8.6903E-03
 61  6 8.4194E-03
 62  6 8.1606E-03
 63  6 7.9132E-03
 64  6 7.6763E-03
 65  6 7.4496E-03
 66  6 7.2323E-03
 67  6 7.0240E-03
 68  6 6.8241E-03
 69  6 6.6324E-03
 70  6 6.4480E-03
 71  6 6.2711E-03
 72  6 6.1007E-03
 73  6 5.9371E-03
 74  6 5.7801E-03
 75  6 5.6288E-03
 76  6 5.4836E-03
 77  6 5.3437E-03
 78  6 5.2091E-03
 79  6 5.0795E-03
 80  6 4.9546E-03
 81  6 4.8342E-03
 82  6 4.7181E-03
 83  6 4.6061E-03
 84  6 4.4980E-03
 85  6 4.3937E-03
 86  6 4.2929E-03
 87  6 4.1955E-03
 88  6 4.1013E-03
 89  6 4.0103E-03
 90  6 3.9222E-03
 91  6 3.8370E-03
 92  6 3.7545E-03
 93  6 3.6746E-03
 94  6 3.5972E-03
 95  6 3.5222E-03
 96  6 3.4495E-03
 97  6 3.3790E-03
 98  6 3.3107E-03
 99  6 3.2444E-03
100  6 3.1800E-03
101  6 3.1175E-03
102  6 3.0568E-03
103  6 2.9979E-03
104  6 2.9407E-03
105  6 2.8850E-03
106  6 2.8309E-03
107  6 2.7783E-03
